onset	duration	trial	event	music_type	valence_rating
15.1187553870841	29.4841263610397	1	Music	atonal	0.01
44.6028817481238	61.186380121213	1	Rating	atonal	0.01
69.2910427451789	29.4727192680002	2	Music	discord	0
98.7637620131791	112.693777296059	2	Rating	discord	0
119.799487445096	29.4709207761989	3	Music	tonal	0.29
149.270408221295	164.151850632246	3	Rating	tonal	0.29
172.257536368623	29.4718215478897	4	Music	discord	0.03
201.729357916513	215.259566503275	4	Rating	discord	0.03
222.367055447532	29.4698485610534	5	Music	atonal	0.44
251.836904008585	267.485557553264	5	Rating	atonal	0.44
289.60392705386	29.4707163201674	6	Music	tonal	0.31
319.074643374028	331.103751587863	6	Rating	tonal	0.31
338.210003531512	29.4694174556607	7	Music	discord	0.24
367.679420987173	377.606890417945	7	Rating	discord	0.24
385.729892498293	29.4710569877498	8	Music	tonal	0.22
415.200949486043	427.664522051429	8	Rating	tonal	0.22
436.015862958418	29.4755783234432	9	Music	atonal	0.15
465.491441281862	474.851734145017	9	Rating	atonal	0.15
481.959714394063	29.4691095232411	10	Music	discord	0.08
511.428823917304	523.858573296377	10	Rating	discord	0.08
546.986230982049	29.4778412106243	11	Music	tonal	0.26
576.464072192673	591.0285042779	11	Rating	tonal	0.26
599.135310222497	29.4714112487418	12	Music	atonal	0.12
628.606721471238	642.403190346344	12	Rating	atonal	0.12
648.509634539696	29.4701343001507	13	Music	discord	0.25
677.979768839847	692.576762975536	13	Rating	discord	0.25
700.68377420841	29.4706253275253	14	Music	tonal	0.32
730.154399535935	746.036613997276	14	Rating	tonal	0.32
754.233774527442	29.4803876175647	15	Music	atonal	0.29
783.714162145006	797.327995190706	15	Rating	atonal	0.29
