onset	duration	trial	event	music_type	valence_rating
12.1162911653619	29.4739712490991	1	Music	atonal	0.67
41.590262414461	57.6887036938288	1	Rating	atonal	0.67
64.8954411997483	29.4705165802188	2	Music	tonal	0.73
94.3659577799672	108.99729775484	2	Rating	tonal	0.73
116.102822034755	29.4703526270114	3	Music	discord	0.46
145.573174661767	158.36970651044	3	Rating	discord	0.46
166.487622989735	29.476145640383	4	Music	tonal	0.26
195.963768630118	207.159600334785	4	Rating	tonal	0.26
215.26444827304	29.4718420767167	5	Music	atonal	0.31
244.736290349757	257.983068502756	5	Rating	atonal	0.31
280.119406553745	29.4691447551468	6	Music	tonal	0.39
309.588551308892	322.885384293281	6	Rating	tonal	0.39
330.004685636229	29.4746611841747	7	Music	discord	0.74
359.479346820403	372.608594658011	7	Rating	discord	0.74
379.732092759233	29.4699498181108	8	Music	atonal	0.56
409.202042577343	424.700536066514	8	Rating	atonal	0.56
432.807283753623	29.4713959908313	9	Music	discord	0.37
462.278679744454	483.047562313176	9	Rating	discord	0.37
491.169076608315	29.4732616174442	10	Music	atonal	0.75
520.642338225759	531.786730512801	10	Rating	atonal	0.75
553.905796051639	29.4696141440309	11	Music	discord	0.23
583.37541019567	599.274279362396	11	Rating	discord	0.23
607.379861344964	29.4726046949436	12	Music	tonal	0.51
636.852466039908	653.101608891978	12	Rating	tonal	0.51
661.210658582007	29.4843882423083	13	Music	discord	0.33
690.695046824315	704.475591986765	13	Rating	discord	0.33
712.630515285237	29.4724903993047	14	Music	tonal	0.89
742.103005684542	752.931970584962	14	Rating	tonal	0.89
761.118341551429	29.4736966066685	15	Music	atonal	0.0899999999999997
790.592038158097	809.010512494427	15	Rating	atonal	0.0899999999999997
