onset	duration	trial	event	music_type	valence_rating
13.1120170735585	29.4734239610198	1	Music	tonal	0.5
42.5854410345783	52.7787938761112	1	Rating	tonal	0.5
59.9337173386066	29.4730103272504	2	Music	atonal	0.14
89.406727665857	98.2992736025089	2	Rating	atonal	0.14
106.426207569248	29.4685815884986	3	Music	discord	0.77
135.894789157746	145.554665406068	3	Rating	discord	0.77
153.664070289444	29.4684753364972	4	Music	atonal	0.49
183.132545625941	197.314557522835	4	Rating	atonal	0.49
204.424628215093	29.4829078537159	5	Music	tonal	0.46
233.907536068809	244.769187363613	5	Rating	tonal	0.46
267.890749084929	29.46948847568	6	Music	atonal	0.41
297.360237560609	305.785843127659	6	Rating	atonal	0.41
313.905972805036	29.4744540228448	7	Music	tonal	0.81
343.380426827881	352.890998208419	7	Rating	tonal	0.81
361.01560267633	29.4699686903368	8	Music	discord	0.47
390.485571366667	400.813680319632	8	Rating	discord	0.47
408.925441611613	29.4834083200585	9	Music	atonal	0.53
438.408849931671	448.035592755778	9	Rating	atonal	0.53
456.160757612831	29.4693048233967	10	Music	discord	0.53
485.630062436227	495.274248065964	10	Rating	discord	0.53
518.400509288312	29.4805081675331	11	Music	tonal	0.76
547.881017455845	555.957118301477	11	Rating	tonal	0.76
564.072446387127	29.4800409916334	12	Music	discord	0.49
593.552487378761	601.160798948466	12	Rating	discord	0.49
609.304648899556	29.4841151871569	13	Music	atonal	0.65
638.788764086713	646.648038721226	13	Rating	atonal	0.65
654.762399442053	29.4809734014889	14	Music	discord	0.53
684.243372843542	694.353569484648	14	Rating	discord	0.53
702.477629098955	29.4706486476589	15	Music	tonal	0.65
731.948277746614	741.54237429667	15	Rating	tonal	0.65
