onset	duration	trial	event	music_type	valence_rating
13.1093729540316	29.4756633657435	1	Music	discord	0.37
42.5850363197751	57.3170259620365	1	Rating	discord	0.37
65.4254859281682	29.4858246907879	2	Music	tonal	0.53
94.9113106189561	104.622482417146	2	Rating	tonal	0.53
112.750953213741	29.4819541325523	3	Music	atonal	0.54
142.232907346293	153.845199864176	3	Rating	atonal	0.54
161.956118322789	29.4835889662445	4	Music	tonal	0.39
191.439707289033	203.085368668453	4	Rating	tonal	0.39
210.216160634825	29.479606330493	5	Music	atonal	0.22
239.695766965318	249.523435297982	5	Rating	atonal	0.22
272.649100827599	29.4808061702552	6	Music	discord	0.42
302.129906997854	312.825697266419	6	Rating	discord	0.42
320.963046599834	29.4736501317202	7	Music	atonal	0.27
350.436696731555	360.146631793174	7	Rating	atonal	0.27
368.259703582708	29.4822126876188	8	Music	tonal	0.81
397.741916270326	406.467837358878	8	Rating	tonal	0.81
414.583764073497	29.4784647488468	9	Music	atonal	0.53
444.062228822344	453.589504717243	9	Rating	atonal	0.53
461.708124066483	29.4766079794754	10	Music	tonal	0.82
491.184732045958	504.064637656715	10	Rating	tonal	0.82
527.21604023472	29.4714360459056	11	Music	discord	0.32
556.687476280626	566.548979817169	11	Rating	discord	0.32
573.66630167495	29.4756259140977	12	Music	atonal	0.37
603.141927589048	611.502349189159	12	Rating	atonal	0.37
619.634997370064	29.4777401288557	13	Music	discord	0.26
649.112737498919	655.622157836217	13	Rating	discord	0.26
663.75898367885	29.4730375892468	14	Music	tonal	0.24
693.232021268097	700.590860189401	14	Rating	tonal	0.24
708.729149142995	29.4728395116545	15	Music	discord	0.76
738.20198865465	753.50136074313	15	Rating	discord	0.76
