onset	duration	trial	event	music_type	valence_rating
14.1293340450029	29.4731342057967	1	Music	atonal	0.64
43.6024682507996	56.8658458028476	1	Rating	atonal	0.64
65.0009801207198	29.4758920263739	2	Music	tonal	0.7
94.4768721470937	102.953163933998	2	Rating	tonal	0.7
110.065008941208	29.4819994018835	3	Music	discord	0.66
139.547008343092	151.576085442779	3	Rating	discord	0.66
159.704849114671	29.4822180079245	4	Music	atonal	0.84
189.187067122595	200.432202722142	4	Rating	atonal	0.84
208.545337726908	29.4814678674084	5	Music	tonal	0.84
238.026805594316	248.588110439323	5	Rating	tonal	0.84
271.713618601265	29.4810731004145	6	Music	discord	0.54
301.194691701679	311.389130674808	6	Rating	discord	0.54
318.503916044185	29.4791181299297	7	Music	tonal	0.38
347.983034174114	359.745073457729	7	Rating	tonal	0.38
367.918265200191	29.4713540091761	8	Music	discord	0.72
397.389619209367	406.066103913323	8	Rating	discord	0.72
414.183052872144	29.4775312942293	9	Music	tonal	0.75
443.660584166373	455.906496261225	9	Rating	tonal	0.75
463.023899909505	29.4765769734586	10	Music	atonal	0.29
492.500476882964	501.460226739957	10	Rating	atonal	0.29
524.591452781373	29.4754728465232	11	Music	discord	0.71
554.066925627896	565.54593833867	11	Rating	discord	0.71
573.66323545812	29.4769570372555	12	Music	atonal	0.77
603.140192495375	614.235635114343	12	Rating	atonal	0.77
622.35556355138	29.4742363908044	13	Music	tonal	0.68
651.829799942185	662.624450363943	13	Rating	tonal	0.68
670.746673332116	29.4724079233019	14	Music	discord	0.62
700.219081255418	709.913260287103	14	Rating	discord	0.62
718.045002050123	29.479260168373	15	Music	atonal	0.67
747.524262218496	760.320639295045	15	Rating	atonal	0.67
