onset	duration	trial	event	music_type	valence_rating
17.1004053888719	29.4709954012651	1	Music	atonal	0.07
46.571400790137	59.9177248953929	1	Rating	atonal	0.07
68.0249397520492	29.4701581579793	2	Music	discord	0.35
97.4950979100286	116.830193023696	2	Rating	discord	0.35
124.960733067808	29.4809138768505	3	Music	tonal	0.34
154.441646944659	167.053916747835	3	Rating	tonal	0.34
175.163015540602	29.4850551518066	4	Music	atonal	0.14
204.648070692409	218.16179379791	4	Rating	atonal	0.14
226.289585753217	29.483013920486	5	Music	tonal	0.46
255.772599673703	267.134519585197	5	Rating	tonal	0.46
290.256127092311	29.4853148137408	6	Music	atonal	0.37
319.741441906051	331.819913906533	6	Rating	atonal	0.37
338.945577799128	29.4851946923518	7	Music	discord	0.61
368.43077249148	382.611605945262	7	Rating	discord	0.61
389.722716563185	29.4814387490514	8	Music	atonal	0.14
419.204155312236	431.717215392073	8	Rating	atonal	0.14
439.883352424218	29.4786643056686	9	Music	tonal	0.35
469.362016729887	479.155794664002	9	Rating	tonal	0.35
487.270360505641	29.4791084496392	10	Music	discord	0.38
516.74946895528	532.064639454133	10	Rating	discord	0.38
555.204260175709	29.4832782985068	11	Music	atonal	0.17
584.687538474216	594.682734728423	11	Rating	atonal	0.17
601.79892623132	29.4760782281519	12	Music	discord	0.26
631.275004459472	641.586119959931	12	Rating	discord	0.26
649.723336866697	29.4735676079508	13	Music	tonal	0.51
679.196904474647	697.080827267389	13	Rating	tonal	0.51
705.199401778849	29.4755478076186	14	Music	discord	0.24
734.674949586468	742.667536182755	14	Rating	discord	0.24
749.79499163173	29.482548692853	15	Music	tonal	0.47
779.277540324583	791.741094857891	15	Rating	tonal	0.47
