onset	duration	trial	event	music_type	valence_rating
14.1266306723955	29.475806514256	1	Music	atonal	0.71
43.6024371866515	60.5022720665074	1	Rating	atonal	0.71
67.6291970810998	29.4843230185033	2	Music	discord	0.35
97.1135200996032	115.748208424233	2	Rating	discord	0.35
122.852834174097	29.471675459019	3	Music	tonal	0.83
152.324509633116	161.985010741686	3	Rating	tonal	0.83
170.093582507914	29.4693423602002	4	Music	atonal	0.3
199.562924868114	210.674788772718	4	Rating	atonal	0.3
218.779875039116	29.4727116212161	5	Music	discord	0.28
248.252586660332	259.03107959501	5	Rating	discord	0.28
282.149808802413	29.4710421100754	6	Music	tonal	0.89
311.620850912488	326.002382202088	6	Rating	tonal	0.89
334.12963984278	29.4836896695597	7	Music	atonal	0.15
363.61332951234	373.640949684959	7	Rating	atonal	0.15
381.74795486272	29.470786329206	8	Music	discord	0.43
411.218741191926	424.599152538609	8	Rating	discord	0.43
431.707180562429	29.4690249921769	9	Music	atonal	0.42
461.176205554606	473.488861880549	9	Rating	atonal	0.42
480.595503361215	29.4704636902134	10	Music	tonal	0.83
510.065967051429	524.931641036794	10	Rating	tonal	0.83
548.067086439507	29.4705180644523	11	Music	discord	0.43
577.537604503959	590.300767231638	11	Rating	discord	0.43
598.404049993231	29.4746480100112	12	Music	tonal	1.05
627.878698003242	636.988680448132	12	Rating	tonal	1.05
645.121498132408	29.4792512334097	13	Music	discord	0.38
674.600749365818	684.560889163102	13	Rating	discord	0.38
692.667356979098	29.4713708523013	14	Music	tonal	0.97
722.1387278314	732.967068629168	14	Rating	tonal	0.97
741.098633486541	29.4803598021208	15	Music	atonal	0.98
770.578993288662	778.070451539232	15	Rating	atonal	0.98
