onset	duration	trial	event	music_type	valence_rating
18.1159496841174	29.4726897103119	1	Music	tonal	0.92
47.5886393944293	63.1040681427712	1	Rating	tonal	0.92
70.2191794692826	29.478374285336	2	Music	discord	0.76
99.6975537546186	118.99957138898	2	Rating	discord	0.76
127.104536424586	29.4723731762188	3	Music	tonal	0.46
156.576909600804	171.008017661548	3	Rating	tonal	0.46
179.113400488866	29.4722963313943	4	Music	atonal	-0.04
208.585696820261	224.001088588766	4	Rating	atonal	-0.04
231.108837237947	29.4689204300994	5	Music	tonal	0.67
260.577757668047	275.977165158391	5	Rating	tonal	0.67
298.108310698326	29.4737058929441	6	Music	atonal	0.23
327.58201659127	342.963988351768	6	Rating	atonal	0.23
351.07062510906	29.4712837551997	7	Music	discord	0.35
380.541908864259	400.110935906147	7	Rating	discord	0.35
407.230008763639	29.4744782250345	8	Music	tonal	0.84
436.704486988674	452.552593623766	8	Rating	tonal	0.84
459.660669903767	29.4696725106642	9	Music	discord	0.09
489.130342414432	505.662278651538	9	Rating	discord	0.09
513.768299263151	29.4716482826279	10	Music	atonal	0.79
543.239947545779	558.822744514266	10	Rating	atonal	0.79
581.955427782927	29.4731394051105	11	Music	discord	-0.04
611.428567188037	622.139867011294	11	Rating	discord	-0.04
630.246000532088	29.4715908570761	12	Music	atonal	0.63
659.717591389164	676.251416843776	12	Rating	atonal	0.63
684.357578938638	29.4703180626675	13	Music	tonal	0.73
713.827897001305	726.157426192212	13	Rating	tonal	0.73
734.318748722144	29.482941974944	14	Music	discord	0.11
763.801690697088	772.71172066657	14	Rating	discord	0.11
780.821692544692	29.4684421612328	15	Music	atonal	0.52
810.290134705925	822.702290114456	15	Rating	atonal	0.52
