onset	duration	trial	event	music_type	valence_rating
13.110874289152	29.4738482809989	1	Music	discord	0.24
42.5847225701509	55.2811722104379	1	Rating	discord	0.24
62.4427145622176	29.4819519196899	2	Music	tonal	0.8
91.9246664819075	105.721783949019	2	Rating	tonal	0.8
113.826762286881	29.4724378911051	3	Music	atonal	0.95
143.299200177986	156.36333879568	3	Rating	atonal	0.95
164.467785047033	29.472184886472	4	Music	tonal	0.59
193.939969933504	207.788191008513	4	Rating	tonal	0.59
214.894329228388	29.4698021487056	5	Music	discord	0.46
244.364131377093	256.043116207082	5	Rating	discord	0.46
278.160768357331	29.4710044755702	6	Music	atonal	0.41
307.631772832901	316.441765239993	6	Rating	atonal	0.41
323.549621228194	29.4689069228698	7	Music	discord	0.48
353.018528151064	363.130082390184	7	Rating	discord	0.48
370.237500613781	29.4687052404479	8	Music	atonal	0.47
399.706205854229	413.670885907391	8	Rating	atonal	0.47
420.77655473708	29.4703725188156	9	Music	tonal	0.56
450.246927255896	461.276063292215	9	Rating	tonal	0.56
468.394289973832	29.4751646263976	10	Music	discord	0.51
497.86945460023	509.430830279656	10	Rating	discord	0.51
531.56336836837	29.472921429573	11	Music	tonal	0.53
561.036289797943	572.915343039058	11	Rating	tonal	0.53
580.021727328131	29.4702843000923	12	Music	atonal	0.26
609.492011628223	621.005084505487	12	Rating	atonal	0.26
628.110718380594	29.470062366192	13	Music	discord	0.49
657.580780746786	667.959491793576	13	Rating	discord	0.49
676.068204169191	29.468653363394	14	Music	tonal	0.57
705.536857532585	716.948976010885	14	Rating	tonal	0.57
724.081947980361	29.4762534895635	15	Music	atonal	0.36
753.558201469925	766.455208330728	15	Rating	atonal	0.36
