onset	duration	trial	event	music_type	valence_rating
14.1104487599005	29.4758153804432	1	Music	tonal	0.54
43.5862641403437	57.9340135995881	1	Rating	tonal	0.54
66.055309686024	29.4730084637486	2	Music	atonal	0.25
95.5283181497725	108.357401113608	2	Rating	atonal	0.25
116.487469438922	29.4810250156297	3	Music	tonal	0.65
145.968494454552	156.630756460996	3	Rating	tonal	0.65
164.740252567019	29.4847216122871	4	Music	atonal	0.17
194.224974179306	208.888980313575	4	Rating	atonal	0.17
217.002135564806	29.48110213787	5	Music	tonal	0.8
246.483237702676	261.381480452976	5	Rating	tonal	0.8
283.508179812445	29.4802449158306	6	Music	atonal	0.32
312.988424728275	328.03601775143	6	Rating	atonal	0.32
336.193498872432	29.4705361133238	7	Music	discord	0.14
365.664034985755	377.358805404212	7	Rating	discord	0.14
385.474856068533	29.4782721954616	8	Music	atonal	0.37
414.953128263995	425.347638214567	8	Rating	atonal	0.37
433.51046046694	29.4818619861471	9	Music	discord	0.33
462.992322453087	478.741705683213	9	Rating	discord	0.33
486.88312734574	29.4688352627345	10	Music	tonal	0.59
516.351962608474	528.397901387281	10	Rating	tonal	0.59
551.543921810255	29.477738165544	11	Music	discord	0.24
581.021659975799	593.968341042317	11	Rating	discord	0.24
602.088514140138	29.4735216873014	12	Music	atonal	0.23
631.562035827439	644.875701694495	12	Rating	atonal	0.23
651.996403551282	29.4733790943792	13	Music	discord	0.24
681.469782645661	696.967788702808	13	Rating	discord	0.24
705.088743287517	29.4740942783392	14	Music	tonal	0.34
734.562837565856	746.090919077957	14	Rating	tonal	0.34
754.236712572892	29.4819011021027	15	Music	discord	0.51
783.718613674995	794.346740489484	15	Rating	discord	0.51
