onset	duration	trial	event	music_type	valence_rating
15.1195826798885	29.4840583706628	1	Music	atonal	0.79
44.6036410505512	62.7047235782757	1	Rating	atonal	0.79
69.9097696594272	29.4723009560803	2	Music	tonal	0.6
99.3820706155075	112.02938146861	2	Rating	tonal	0.6
119.135200141818	29.4714625873075	3	Music	discord	0.55
148.606662729126	159.250862573825	3	Rating	discord	0.55
166.357454976516	29.4705920376055	4	Music	atonal	0.39
195.828047014122	206.53991059804	4	Rating	atonal	0.39
213.675878088641	29.4744981369731	5	Music	tonal	0.82
243.150376225614	255.880451720417	5	Rating	tonal	0.82
279.011460573225	29.4760383829744	6	Music	discord	0.59
308.487498956199	319.516148031178	6	Rating	discord	0.59
327.634531693917	29.4762791851244	7	Music	atonal	0.84
357.110810879041	368.774009957779	7	Rating	atonal	0.84
376.879158379845	29.4722776526451	8	Music	tonal	0.75
406.35143603249	417.447572961248	8	Rating	tonal	0.75
425.62183381933	29.4705842697931	9	Music	discord	0.54
455.092418089123	465.336097934343	9	Rating	discord	0.54
473.460430075966	29.4711072099435	10	Music	atonal	0.42
502.931537285909	512.641660325266	10	Rating	atonal	0.42
535.760515050273	29.4716462405595	11	Music	tonal	0.97
565.232161290833	576.461720087476	11	Rating	tonal	0.97
582.610435943438	29.4775683643675	12	Music	discord	0.63
612.088004307805	625.251067865978	12	Rating	discord	0.63
633.356657943599	29.4724296798086	13	Music	tonal	0.81
662.829087623408	675.159668469816	13	Rating	tonal	0.81
682.279957188262	29.4728291672436	14	Music	discord	0.76
711.752786355506	722.514520674722	14	Rating	discord	0.76
729.623335226273	29.4691397343249	15	Music	atonal	0.36
759.092474960598	770.370618364936	15	Rating	atonal	0.36
