onset	duration	trial	event	music_type	valence_rating
16.1303272273726	29.4742007407694	1	Music	atonal	0.53
45.6045279681421	53.7307229973558	1	Rating	atonal	0.53
59.8397628154344	29.484797699839	2	Music	tonal	0.56
89.3245605152733	97.2505754422309	2	Rating	tonal	0.56
105.370060469635	29.4753512091047	3	Music	discord	0.74
134.84541167874	142.487097526813	3	Rating	discord	0.74
149.597401278748	29.4836386314346	4	Music	atonal	0.59
179.081039910183	188.791891181841	4	Rating	atonal	0.59
196.950716289295	29.4692715096935	5	Music	tonal	0.51
226.419987798989	237.431860898476	5	Rating	tonal	0.51
260.568257005802	29.471499206993	6	Music	atonal	0.51
290.039756212795	297.548021580089	6	Rating	atonal	0.51
305.659318224756	29.4835107399704	7	Music	tonal	0.7
335.142828964727	344.50343489839	7	Rating	tonal	0.7
352.616936769184	29.4811998161276	8	Music	discord	0.55
382.098136585311	389.574516751978	8	Rating	discord	0.55
396.709715784109	29.474762519978	9	Music	atonal	0.43
426.184478304087	433.209670980483	9	Rating	atonal	0.43
441.322069544658	29.4824110398367	10	Music	tonal	0.53
470.804480584495	478.947399711316	10	Rating	tonal	0.53
502.090216469482	29.4819047449928	11	Music	discord	0.74
531.572121214474	539.998360991827	11	Rating	discord	0.74
548.111923618002	29.4813110622781	12	Music	atonal	0.74
577.59323468028	585.068003858385	12	Rating	atonal	0.74
593.194332604915	29.4852388005529	13	Music	discord	0.74
622.679571405468	629.187692235992	13	Rating	discord	0.74
637.304202746531	29.4790156740564	14	Music	tonal	0.56
666.783218420587	674.258161264755	14	Rating	tonal	0.56
682.375275167778	29.4776712878665	15	Music	discord	0.53
711.852946455645	719.145000900233	15	Rating	discord	0.53
