onset	duration	trial	event	music_type	valence_rating
14.1086727049333	29.4767284280952	1	Music	atonal	0.36
43.5854011330284	57.0483738210114	1	Rating	atonal	0.36
64.2512377669354	29.4739034870527	2	Music	tonal	0.58
93.7251412539881	105.821225591088	2	Rating	tonal	0.58
112.929043018279	29.4687901301568	3	Music	discord	0.28
142.397833148436	152.608806003978	3	Rating	discord	0.28
160.713101895122	29.4732232596707	4	Music	tonal	0.25
190.186325154793	201.599162976323	4	Rating	tonal	0.25
208.706031358704	29.4691216439096	5	Music	discord	0.33
238.175153002614	250.054171843969	5	Rating	discord	0.33
272.184656489333	29.474915505607	6	Music	tonal	0.43
301.65957199494	311.020096391439	6	Rating	tonal	0.43
318.126852419788	29.4698573547648	7	Music	atonal	0.36
347.596709774552	357.72498839702	7	Rating	atonal	0.36
364.832079822963	29.4689241227443	8	Music	discord	0.32
394.301003945708	407.614529679082	8	Rating	discord	0.32
414.721152547094	29.4701106368211	9	Music	atonal	0.22
444.191263183915	453.284673772436	9	Rating	atonal	0.22
460.391459207025	29.4698820449103	10	Music	discord	0.36
489.861341251935	497.687943191582	10	Rating	discord	0.36
520.806866745621	29.4699616636935	11	Music	tonal	0.42
550.276828409314	560.271738910311	11	Rating	tonal	0.42
568.375829512603	29.4726082253692	12	Music	atonal	0.24
597.848437737972	607.509842352034	12	Rating	atonal	0.24
614.617583766867	29.4691557662463	13	Music	discord	0.4
644.086739533113	651.678081281625	13	Rating	discord	0.4
659.782152742118	29.4742169686779	14	Music	tonal	0.63
689.256369710796	700.435101397436	14	Rating	tonal	0.63
707.611048091134	29.4838511189755	15	Music	atonal	0.42
737.094899210109	744.670595173993	15	Rating	atonal	0.42
