onset	duration	trial	event	music_type	valence_rating
14.1202681960131	29.4816339993849	1	Music	discord	0.2
43.601902195398	63.9877564619528	1	Rating	discord	0.2
72.0941346478503	29.4712075450843	2	Music	atonal	0.54
101.565342192935	118.3648645912	2	Rating	atonal	0.54
126.479509537196	29.4799955724193	3	Music	tonal	0.59
155.959505109615	171.708105330938	3	Rating	tonal	0.59
178.818474997901	29.4834474767085	4	Music	discord	0.27
208.301922474609	222.165619832238	4	Rating	discord	0.27
230.318807205196	29.4744291929637	5	Music	atonal	0.52
259.79323639816	274.808176987844	5	Rating	atonal	0.52
296.951205059428	29.4791511139556	6	Music	discord	0.29
326.430356173383	337.50883255282	6	Rating	discord	0.29
344.625524284147	29.4769706134539	7	Music	tonal	0.58
374.102494897601	388.333106960763	7	Rating	tonal	0.58
395.487735239527	29.4725116841255	8	Music	discord	0.54
424.960246923652	435.307327119739	8	Rating	discord	0.54
443.430302354416	29.4683437656131	9	Music	tonal	0.48
472.898646120029	488.530742976418	9	Rating	tonal	0.48
496.666256366385	29.4756417842691	10	Music	atonal	0.53
526.141898150654	540.189342623489	10	Rating	atonal	0.53
562.311515012305	29.4835107278668	11	Music	tonal	0.56
591.795025740172	609.545084622008	11	Rating	tonal	0.56
616.65637087595	29.4823597232171	12	Music	atonal	0.43
646.138730599167	661.921926430579	12	Rating	atonal	0.43
670.031891900442	29.4833356775089	13	Music	tonal	0.64
699.515227577951	714.146536014185	13	Rating	tonal	0.64
722.291130384223	29.4662223550113	14	Music	atonal	0.47
751.757352739234	775.980992471726	14	Rating	atonal	0.47
792.571214008913	29.4765542099885	15	Music	discord	0.53
822.047768218901	837.446208356534	15	Rating	discord	0.53
