onset	duration	trial	event	music_type	valence_rating
15.1261593586351	29.4760305124983	1	Music	discord	0.56
44.6021898711333	53.7630648652739	1	Rating	discord	0.56
61.8715114516199	29.4684598135682	2	Music	tonal	0.85
91.3399712651881	103.435780693304	2	Rating	tonal	0.85
111.564264525605	29.4828593994425	3	Music	atonal	0.42
141.047123925047	152.942042956853	3	Rating	atonal	0.42
161.052414536964	29.4838445057794	4	Music	discord	0.51
190.536259042743	201.39782649645	4	Rating	discord	0.51
209.534223637173	29.4755161821231	5	Music	tonal	0.55
239.009739819296	250.887686503713	5	Rating	tonal	0.55
274.012401354128	29.4813968591443	6	Music	atonal	0.32
303.493798213272	314.288934379048	6	Rating	atonal	0.32
322.401144398948	29.4815522124372	7	Music	tonal	0.69
351.882696611385	363.561504785299	7	Rating	tonal	0.69
371.75314694452	29.4692346381271	8	Music	discord	0.52
401.222381582647	411.850400880856	8	Rating	discord	0.52
419.979963031466	29.4811771452005	9	Music	tonal	0.54
449.461140176667	467.745360415483	9	Rating	tonal	0.54
475.86335984234	29.4760041579175	10	Music	atonal	0.36
505.339364000258	516.368181481499	10	Rating	atonal	0.36
539.5104235125	29.4810878170574	11	Music	tonal	0.63
568.991511329557	578.367683518707	11	Rating	tonal	0.63
586.485011042569	29.4768150466334	12	Music	atonal	0.18
615.961826089202	628.542211293243	12	Rating	atonal	0.18
636.685460901321	29.4832846790887	13	Music	discord	0.39
666.168745580409	676.26317014487	13	Rating	discord	0.39
684.381930802869	29.4762186009502	14	Music	atonal	0.56
713.858149403819	725.536709289878	14	Rating	atonal	0.56
733.65909550538	29.4711041485716	15	Music	discord	0.5
763.130199653951	774.242379990275	15	Rating	discord	0.5
