onset	duration	trial	event	music_type	valence_rating
13.1111199269399	29.4743976354839	1	Music	atonal	0.6
42.5855175624238	55.8154921950336	1	Rating	atonal	0.6
62.9219259241181	29.4715277138166	2	Music	discord	0.42
92.3934536379347	103.00421652387	2	Rating	discord	0.42
111.110704350074	29.4722917316321	3	Music	tonal	0.58
140.582996081706	152.428496643759	3	Rating	tonal	0.58
159.534048173628	29.4714625198503	4	Music	discord	0.39
189.005510693478	199.133041745223	4	Rating	discord	0.39
206.240258079339	29.4701109240668	5	Music	atonal	0.43
235.710369003406	246.388425379817	5	Rating	atonal	0.43
269.542464298676	29.4697566572722	6	Music	tonal	0.56
299.012220955949	308.939800722848	6	Rating	tonal	0.56
316.046888056135	29.4700562721009	7	Music	discord	0.41
345.516944328236	356.76314310381	7	Rating	discord	0.41
364.869525509985	29.4708788257776	8	Music	tonal	0.4
394.340404335762	405.285587306098	8	Rating	tonal	0.4
412.408850788488	29.4713032801155	9	Music	atonal	0.47
441.880154068604	454.575838893779	9	Rating	atonal	0.47
461.70116361522	29.4686000885522	10	Music	tonal	0.45
491.169763703772	501.364159630342	10	Rating	tonal	0.45
524.483951187198	29.470666598605	11	Music	discord	0.33
553.954617785803	565.400009376837	11	Rating	discord	0.33
572.524097077425	29.4702102408337	12	Music	atonal	0.27
601.994307318259	614.890641974707	12	Rating	atonal	0.27
623.018422982899	29.4836241076773	13	Music	tonal	0.37
652.502047090577	663.630476709386	13	Rating	tonal	0.37
670.73686383172	29.4709184969979	14	Music	discord	0.37
700.207782328718	709.669068763822	14	Rating	discord	0.37
717.841925990699	29.4712061827195	15	Music	atonal	0.17
747.313132173418	759.309290168087	15	Rating	atonal	0.17
